@relation Spammer
@attribute 'followers_per_followees' numeric
@attribute 'replies_to_tweets' numeric
@attribute 'tweets_with_url_to_total_tweets' numeric
@attribute 'number_of_replies' numeric
@attribute 'hastag_count_to_word_count_mean' numeric
@attribute 'hastag_count_to_word_count_median' numeric
@attribute 'hastag_count_to_word_count_min' numeric
@attribute 'hastag_count_to_word_count_max' numeric
@attribute 'url_count_to_word_count_mean' numeric
@attribute 'url_count_to_word_count_median' numeric
@attribute 'url_count_to_word_count_min' numeric
@attribute 'url_count_to_word_count_max' numeric
@attribute 'characters_per_tweet_mean' numeric
@attribute 'characters_per_tweet_median' numeric
@attribute 'characters_per_tweet_min' numeric
@attribute 'characters_per_tweet_max' numeric
@attribute 'hashtags_per_tweet_mean' numeric
@attribute 'hashtags_per_tweet_median' numeric
@attribute 'hashtags_per_tweet_min' numeric
@attribute 'hashtags_per_tweet_max' numeric
@attribute 'mentions_per_tweet_mean' numeric
@attribute 'mentions_per_tweet_median' numeric
@attribute 'mentions_per_tweet_min' numeric
@attribute 'mentions_per_tweet_max' numeric
@attribute 'numeric_characters_per_tweet_mean' numeric
@attribute 'numeric_characters_per_tweet_median' numeric
@attribute 'numeric_characters_per_tweet_min' numeric
@attribute 'numeric_characters_per_tweet_max' numeric
@attribute 'url_count_per_tweet_mean' numeric
@attribute 'url_count_per_tweet_median' numeric
@attribute 'url_count_per_tweet_min' numeric
@attribute 'url_count_per_tweet_max' numeric
@attribute 'word_count_per_tweet_mean' numeric
@attribute 'word_count_per_tweet_median' numeric
@attribute 'word_count_per_tweet_min' numeric
@attribute 'word_count_per_tweet_max' numeric
@attribute 'retweet_count_mean' numeric
@attribute 'retweet_count_median' numeric
@attribute 'retweet_count_min' numeric
@attribute 'retweet_count_max' numeric
@attribute 'followee_count' numeric
@attribute 'follower_count' numeric
@attribute 'tweet_count' numeric
@attribute 'mention_count' numeric
@attribute 'reply_count' numeric
@attribute 'total_tweet_count_of_followees' numeric
@attribute 'time_between_posts_mean' numeric
@attribute 'time_between_posts_median' numeric
@attribute 'time_between_posts_min' numeric
@attribute 'time_between_posts_max' numeric
@attribute 'post_count_per_day_mean' numeric
@attribute 'post_count_per_day_median' numeric
@attribute 'post_count_per_day_min' numeric
@attribute 'post_count_per_day_max' numeric
@attribute 'post_count_per_week_mean' numeric
@attribute 'post_count_per_week_median' numeric
@attribute 'post_count_per_week_min' numeric
@attribute 'post_count_per_week_max' numeric
@attribute 'spammer' {'yes' 'no'}

@data
1.0023255814,0.3566433566,0.2335664336,255,0.0051,0,0,0.25,0.0234,0.05,0,0.5,99.7329,112,10,147,0.0671,0,0,3,0.6769,1,0,11,0.4587,7,0,7,0.235,1,0,2,16.7678,20,2,31,0.0587,1,0,2,430,431,716,362,284,644119,7473.7871,50,1,170939,11.5323,1,0,55,79.4444,44,35,208,yes
0.5979381443,0.3716814159,0.1946902655,42,0.0011,0,0,0.0769,0.0195,0,0,0.25,80.8938,81,1,142,0.0177,0,0,1,0.4779,0,0,2,0.3186,0,0,3,0.1947,0,0,1,14.2389,15,1,30,0,0,0,0,97,58,113,17,18,88047,112875.7321,177679,9,905651,0.7687,3,0,8,5.381,15,0,18,yes
1.0372340426,0,0.8086419753,0,0.002,0,0,0.4,0.0827,0.05263,0,0.5,90.8852,142,7,173,0.0222,0,0,3,0,0,0,0,0.9086,1,0,6,0.8111,1,0,2,12.3086,19,1,28,0,0,0,0,188,195,810,1,1,324316,3537.6947,225,0,435920,23.8235,0,0,378,162,38,13,515,yes
0.9181818182,0.2323741007,0.1676258993,323,0.004,0,0,1,0.0236,0,0,0.5,80.4381,97,6,170,0.0201,0,0,1,0.3115,0,0,3,0.3417,0,0,5,0.1705,0,0,2,13.6604,19,1,33,0.0345,0,0,2,110,101,1390,160,148,107914,8477.7163,532,5,347723,10.146,10,0,45,69.5,56,6,181,yes
1.5729166667,0.1513903193,0.1132852729,147,0.0124,0,0,0.5,0.0221,0,0,0.5,56.1833,38,4,187,0.0937,0,0,3,0.2163,1,0,5,1.0227,1,0,9,0.1133,0,0,1,8.9351,5,1,29,0.0041,0,0,1,96,151,971,182,153,169565,24770.5237,310,5,7384526,3.4803,4,0,29,24.275,20,0,116,yes
0.8903903904,0.436695279,0.339055794,407,0.0153,0,0,1,0.0209,0,0,0.25,87.926,20,8,144,0.2296,0,0,2,0.4592,0,0,2,0.9227,0,0,7,0.3391,0,0,1,13.8315,3,1,29,0,0,0,0,1998,1779,932,309,270,4475751,21531.0591,1572,10,760505,4,6,0,24,27.4118,44,5,109,yes
0.1551901336,0,0.8256410256,0,0.0004,0,0,0.0455,0.0455,0.05882,0,0.125,127.6615,134,41,155,0.0103,0,0,1,0,0,0,0,1.3795,2,0,6,0.8256,1,0,1,18.1231,17,8,29,0,0,0,0,973,151,195,4,3,322542,12137.1082,3214,22,175659,6.9643,7,0,20,48.75,58,30,70,yes
0.8037383178,0.4518317503,0.1248303935,666,0.0052,0,0,0.5,0.0336,0,0,1,53.5563,48,4,145,0.0475,0,0,3,0.5142,1,0,6,0.2598,0,0,5,0.1262,0,0,2,8.8412,8,1,30,0.0054,0,0,1,107,86,1475,300,396,92938,13816.854,190,4,195816,6.2458,4,0,36,43.3529,46,5,133,yes
0.1304347826,0,0.6666666667,0,0,0,0,0,0.0352,0.05,0,0.0556,82,122,5,122,0,0,0,0,0,0,0,0,1.3333,2,0,2,0.6667,1,0,1,13,20,1,20,0,0,0,0,46,6,3,0,0,94736,295824.5,591588,61,591588,0.4286,0,0,2,3,3,3,3,yes
0.4347826087,0.0263157895,0.7368421053,1,0.017,0,0,0.3529,0.1092,0.33333,0,0.3333,68.5789,37,26,139,0.2368,0,0,6,0.0789,0,0,1,1,2,0,3,0.7368,1,0,1,9.1053,3,3,25,0,0,0,0,23,10,38,0,0,16306,361059.8378,6279,120,2772696,0.2452,0,0,11,1.6522,3,0,11,yes
1.2826086957,0.4967948718,0.0929487179,465,0.0044,0,0,0.25,0.0102,0,0,0.5,87.2521,81,11,179,0.0288,0,0,2,0.6015,1,0,6,1.5502,3,0,8,0.0929,0,0,1,13.6912,12,2,29,0.016,0,0,2,92,118,936,191,175,359951,22652.7305,329,3,1111977,3.8049,4,0,50,26,10,0,120,yes
1.5869565217,0.3591954023,0.1436781609,1000,0.0056,0,0,0.6667,0.0158,0,0,1,77.5136,36,1,158,0.0467,0,0,2,0.4073,1,0,10,0.435,0,0,10,0.1491,0,0,4,13.0216,5,1,30,0.0198,0,0,6,138,219,2784,456,432,216390,7611.8175,3166,0,2316098,11.3171,17,0,59,77.3333,131,0,207,yes
1.8339222615,0.2423228945,0.2064457282,797,0.0092,0,0,0.5,0.0249,0,0,1,82.6437,73,2,317,0.097,0,0,3,0.4734,0,0,11,0.3253,0,0,7,0.2098,0,0,3,13.4789,14,1,32,0.0496,0,0,2,283,519,3444,509,464,460227,13847.3674,10553,6,751220,6.241,5,0,36,43.2763,59,0,146,yes
0.3827751196,0.089704997,0.9476219145,149,0.0597,0.04545,0,0.4,0.076,0.04545,0,0.5,104.1126,136,11,146,0.7827,1,0,6,0.1023,0,0,3,0.9356,1,0,6,0.9765,1,0,3,14.879,22,1,30,0.0512,0,0,2,1045,400,1661,20,15,1355433,1800.0976,422,1,373881,47.4571,19,0,404,332.2,407,107,599,yes
0,0.0672268908,0.3109243697,8,0.0666,0,0,0.5,0.0457,0,0,0.25,74.4034,54,18,488,0.6387,0,0,4,0.2941,1,0,6,0.7143,2,0,8,0.3109,0,0,1,11.2185,12,2,24,0.084,0,0,2,0,0,119,0,0,19484,2722.5,13,2,59738,29.75,32,26,32,119,119,119,119,yes
1.7881355932,0.2813067151,0.5411978221,775,0.0022,0,0,0.25,0.046,0,0,1,97.3739,46,7,152,0.0269,0,0,3,0.3604,1,0,8,0.5379,0,0,5,0.5445,0,0,2,15.2367,8,1,30,0.0548,0,0,2,236,422,2731,482,387,611576,15608.2019,74,1,7617354,5.5321,0,0,66,38.2639,0,0,262,yes
5.1083333333,0.1043129388,0.2642928786,208,0.0162,0,0,0.6667,0.0257,0,0,1,99.2101,87,2,155,0.2131,0,0,4,0.682,0,0,11,0.5943,0,0,6,0.2668,0,0,2,16.1334,16,1,33,0.1545,0,0,2,120,613,2297,792,585,305107,20918.3327,268,1,16428056,4.1284,0,0,38,28.8986,12,0,142,yes
0.8191964286,0.3408845739,0.3160733549,316,0.0073,0,0,0.8,0.0477,0,0,1,71.8921,26,4,181,0.082,0,0,4,0.5081,1,0,5,0.7044,0,0,12,0.3269,0,0,4,11.2039,5,1,33,0.0874,0,0,3,448,367,927,279,274,796827,13251.203,2188,1,432945,6.4825,9,0,39,44.1429,89,3,139,yes
1.1129032258,0.0120481928,0.9397590361,1,0.0022,0,0,0.125,0.129,0.1,0,1,81.7108,75,33,140,0.0241,0,0,1,0.1205,0,0,1,1.0361,1,0,2,0.9398,1,0,1,10.1687,10,1,25,0.1084,0,0,1,62,69,83,8,1,94879,104940.8659,262626,37,2758965,0.83,1,0,17,5.5333,1,0,35,yes
4.4722222222,0.5331719128,0.0707021792,1101,0.0072,0,0,1,0.0116,0,0,1,66.6048,60,2,165,0.0441,0,0,3,0.5496,1,0,2,0.3245,0,0,4,0.0741,0,0,3,11.446,10,1,32,0.0039,0,0,2,72,322,2103,1117,1127,220210,9587.642,284,4,3421667,8.9783,1,0,92,62.5758,40,0,212,yes
1.0153846154,0.135501355,0.0819783198,200,0.0007,0,0,0.25,0.0098,0,0,0.5,86.4675,106,3,151,0.0061,0,0,1,0.1694,0,0,9,0.2669,0,0,4,0.0847,0,0,3,16.0779,23,1,33,0.0034,0,0,1,65,66,1476,38,63,88714,9930.8685,13136,8,344727,8.6824,0,0,28,59.04,43,8,127,yes
0.9120481928,0.3413848631,0.2930756844,212,0.0249,0.16667,0,0.3333,0.0341,0,0,1,72.7037,36,4,147,0.2287,1,0,3,0.496,0,0,8,0.6763,1,0,5,0.2963,0,0,2,11.8003,6,1,30,0.0725,0,0,2,830,757,621,233,188,1160960,29713.5694,36,0,846317,2.9019,20,0,40,20.0323,37,2,60,yes
0.8,0.1823361823,0.207977208,64,0.027,0,0,1,0.0437,0,0,1,63.8262,66,5,183,0.1453,0,0,3,0.2165,0,0,2,0.4131,0,0,3,0.208,0,0,1,10.1766,13,1,28,0.0057,0,0,1,65,52,351,37,35,70286,46249.3486,22545,18,398786,1.867,2,0,6,13,16,5,21,yes
1.0109156077,0.0153768591,0.8827829594,61,0.0017,0,0,0.3333,0.1678,0.16667,0,0.5,54.0421,52,8,173,0.0189,0,0,3,0.245,0,0,11,0.7174,1,0,6,0.883,1,0,2,6.8924,6,2,30,0.0726,0,0,3,6138,6205,5745,588,206,13815578,3213.2832,264,1,206218,26.8041,27,0,184,180.3182,189,4,949,yes
0.6869501466,0.0234375,0.9796875,15,0.0625,0.05,0,0.25,0.0634,0.05,0,0.3333,114.8578,138,45,515,0.9734,1,0,2,0.025,0,0,1,1.4078,1,0,16,0.9844,1,0,2,16.9859,20,4,28,0.0172,0,0,1,1364,937,640,48,26,2957057,4082.5477,3596,0,51584,20.6452,27,4,46,128,144,27,190,yes
5.1357798165,0.744259201,0.0388486946,4732,0.0064,0,0,0.3333,0.0052,0,0,0.5,65.1464,47,8,168,0.086,0,0,4,1.0793,1,0,13,0.324,1,0,7,0.0403,0,0,2,10.7807,5,1,33,0.0558,0,0,2,545,2799,8325,5872,5018,2054805,1452.1992,286,3,925190,59.4206,0,0,259,397.375,286,76,766,yes
0,0,1,0,0.0539,0,0,0.25,0.1186,0.11111,0.1,0.1667,78.4516,75,68,102,0.4516,0,0,2,0,0,0,0,2.9677,3,2,4,1,1,1,1,8.5161,9,6,10,0,0,0,0,0,0,31,0,0,0,86178.7667,66,62,2583507,1.0333,0,0,30,6.2,0,0,30,yes
2.5531914894,0.0822737472,0.0246821242,110,0.0149,0,0,0.5,0.0024,0,0,0.3333,78.3179,120,2,148,0.1847,0,0,6,0.196,0,0,9,0.267,0,0,6,0.0254,0,0,2,14.077,23,1,34,0.0808,0,0,4,47,120,1337,74,48,37999,7308.1564,275,3,124338,11.7281,33,1,51,78.6471,225,4,225,yes
0.3569230769,0.7984693878,0.0596546311,4069,0.0198,0,0,1,0.0105,0,0,1,61.0502,37,5,154,0.096,0,0,20,0.8454,1,0,4,0.4211,0,0,5,0.0602,0,0,2,10.5253,5,1,34,0.0031,0,0,1,650,232,4468,811,772,878509,2250.1668,14,1,340771,38.3158,4,0,217,268.2105,490,41,848,yes
0.574057844,0.355443038,0.2592405063,702,0.0032,0,0,0.1667,0.0246,0,0,0.3333,87.7954,160,1,211,0.0354,0,0,1,1.0795,1,0,12,0.4486,3,0,7,0.2628,0,0,3,12.9878,18,1,36,0.1929,1,0,4,1141,655,1975,727,476,3146787,7441.3526,4988,0,201914,11.5497,10,0,168,79,111,11,227,yes
1.1228668942,0.3948717949,0.2974358974,462,0.0095,0,0,0.5,0.022,0.07143,0,1,96.6103,121,1,241,0.1256,0,0,4,1.065,2,0,5,0.6744,1,0,6,0.3043,1,0,4,15.2094,14,1,31,0.1205,0,0,3,293,329,1170,256,176,744406,28482.9598,461,6,3806966,3.0311,1,0,17,20.8929,7,0,85,yes
2.5841584158,0.0945723684,0.3881578947,575,0.0101,0,0,0.75,0.029,0,0,0.6667,113.9908,140,12,169,0.1439,0,0,5,0.6311,1,0,7,0.5827,0,0,7,0.3942,0,0,5,17.5995,27,1,35,0.4311,1,0,4,303,783,6931,930,595,977261,3883.76,253,4,1376025,22.1898,0,0,143,152,19,0,630,yes
0.8518518519,0.6506276151,0.1359832636,311,0.0018,0,0,0.1818,0.0153,0.11111,0,0.5,94.8598,75,8,185,0.023,0,0,2,0.7029,1,0,3,2.2134,3,0,9,0.1402,1,0,2,14.0042,9,2,30,0.0126,0,0,1,108,92,478,125,111,74050,30443.2977,54763,14,1279398,2.8284,1,0,26,19.12,12,0,79,yes
0.726618705,0.125748503,0.6586826347,21,0.0389,0,0,1,0.0566,0.14286,0,0.4,112.6707,132,24,170,0.3832,0,0,10,0.7545,1,0,9,2.3413,3,0,8,0.7844,2,0,4,14.9401,14,2,28,0.1916,1,0,2,139,101,167,4,2,117843,29818.4699,1857,1,282252,2.8793,5,0,11,18.5556,19,6,33,yes
1,0.0833333333,0.6111111111,9,0.0006,0,0,0.0667,0.1858,0.33333,0,1,61.5,30,12,161,0.0093,0,0,1,0.0833,0,0,1,0.4907,1,0,2,0.6111,1,0,1,7.9537,3,1,28,0,0,0,0,28,28,108,12,10,27082,282351.9252,210,22,16589088,0.3086,0,0,4,2.16,0,0,13,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,104,104,104,104,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,yes
1.1153846154,0.1100412655,0.0962861073,80,0.0127,0,0,1,0.0184,0,0,1,57.9257,139,3,150,0.0715,0,0,2,0.1376,0,0,2,0.2613,0,0,7,0.099,0,0,2,9.5805,28,1,29,0.0028,0,0,1,52,58,727,82,83,22652,90546.9311,21142,4,23151207,0.9553,0,0,13,6.6697,0,0,47,yes
0.3023255814,0.0416666667,0.2916666667,3,0.0822,0,0,0.2857,0.0425,0,0,0.25,70.1389,111,12,143,0.7361,0,0,2,0.3611,0,0,9,0.8056,1,0,14,0.2917,0,0,1,10.9028,24,2,25,0.0833,0,0,1,43,13,72,0,0,3160,2740.0141,23,3,91712,24,21,13,38,72,72,72,72,yes
0,0,1,0,0.0652,0,0,0.25,0.1148,0.125,0.0909,0.1667,79.7097,71,64,110,0.5484,0,0,2,0,0,0,0,2.7742,3,2,3,1,1,1,1,8.8387,8,6,11,0,0,0,0,0,0,31,0,0,0,87516.8333,64,62,2623645,1,0,0,30,6.2,0,0,30,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,103,103,103,103,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,yes
0.4984126984,0.4277198212,0.1520119225,287,0.0111,0,0,1,0.0168,0,0,0.5,87.5156,69,3,148,0.1326,0,0,6,0.687,0,0,9,0.456,0,0,4,0.1669,0,0,4,14.4739,13,1,32,0.1058,0,0,2,315,157,671,244,182,628198,27285.9194,3192,16,616444,3.1651,1,0,27,21.6452,17,2,77,yes
0,0,1,0,0.0602,0.125,0,0.125,0.121,0.125,0.1111,0.1429,79.5,72,72,103,0.5,1,0,1,0,0,0,0,2.8333,3,2,3,1,1,1,1,8.3333,8,7,9,0,0,0,0,0,0,6,0,0,0,510311.8,74,4,2551353,0.2,0,0,5,1.2,0,0,5,yes
0,0,1,0,0.0222,0.11111,0,0.1111,0.123,0.11111,0.1111,0.1429,77.6,79,68,101,0.2,1,0,1,0,0,0,0,2.8,3,2,3,1,1,1,1,8.2,9,7,9,0,0,0,0,0,0,5,0,0,0,616759.5,65,64,2466845,0.1724,0,0,4,1,0,0,4,yes
0.0425531915,0.1818181818,0.9393939394,6,0.0864,0.11111,0,0.2857,0.0914,0.11111,0,0.2,91.2424,89,1,140,0.7879,1,0,2,2.5455,3,0,6,1.2424,1,0,3,0.9394,1,0,1,11.1515,9,1,20,0,0,0,0,235,10,33,4,2,606570,104250.9062,10853,12,2285821,0.8462,0,0,8,5.5,0,0,22,yes
0.4642857143,0.3676470588,0.237745098,150,0.002,0,0,0.2222,0.0286,0,0,1,104.3529,50,8,229,0.0221,0,0,2,0.4534,1,0,3,0.5858,0,0,4,0.2377,0,0,1,18.0956,6,1,32,0.0025,0,0,1,448,208,408,86,83,592622,46450.5479,16690,22,1191380,1.863,0,0,19,12.75,5,0,31,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,99,99,99,99,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,yes
0.6443661972,0.4700854701,0.25,220,0.0097,0,0,0.2857,0.0225,0,0,0.25,73.5256,28,8,162,0.1175,0,0,5,0.7821,0,0,11,0.562,0,0,16,0.2521,0,0,2,11.5171,6,1,27,0.0855,0,0,2,284,183,468,0,68,255328,37019.6981,1497,20,3852031,2.3284,2,0,14,16.1379,36,0,56,yes
0.6428571429,0.62109375,0.0703125,159,0.0038,0,0,0.3333,0.0113,0,0,0.3333,75.6797,52,10,147,0.0195,0,0,1,0.6523,0,0,2,0.3828,0,0,3,0.0703,0,0,1,13.7031,12,1,31,0.0039,0,0,1,28,18,256,30,26,15458,61836.3882,31581,11,2281181,1.3989,1,0,12,9.4815,6,0,30,yes
0.58,0.0577617329,0.285198556,16,0.0034,0,0,0.1667,0.0292,0,0,1,85.0939,118,17,149,0.0433,0,0,1,0.1552,0,0,3,0.4946,0,0,5,0.296,0,0,2,15.0542,22,1,29,0.0614,0,0,2,150,87,277,19,14,159439,54291.3623,19602,46,438443,1.592,0,0,8,11.08,8,4,29,yes
1.2281021898,0.5836431227,0.2221189591,628,0.0059,0,0,0.25,0.0177,0,0,0.5,95.5623,60,16,169,0.0846,0,0,4,1.027,1,0,11,0.5372,0,0,5,0.2258,0,0,2,15.7565,10,2,32,0.1654,0,0,2,548,673,1076,508,411,1985283,25818.4065,346,14,4426980,3.3416,1,0,37,23.3913,42,0,110,yes
0.687664042,0.3626943005,0.2590673575,70,0.0006,0,0,0.0625,0.0307,0.09091,0,1,65.7927,70,15,140,0.0104,0,0,1,0.4922,0,0,4,0.4922,1,0,6,0.2591,1,0,1,10.3834,11,1,25,0.057,0,0,2,381,262,193,71,72,1033383,117787.7344,17871,15,8982989,0.7366,0,0,25,5.0789,3,0,50,yes
0,0,1,0,0.0583,0,0,0.1667,0.1278,0.11111,0.1111,0.1667,79.2,72,71,104,0.4,0,0,1,0,0,0,0,3,3,2,4,1,1,1,1,8,9,6,9,0,0,0,0,0,0,5,0,0,0,626067.75,65,64,2504078,0.1724,0,0,4,1,0,0,4,yes
0.7222222222,0.7848101266,0.3037974684,62,0.1148,0,0,0.9333,0.0418,0,0,0.5,94.8608,140,22,145,1.3165,0,0,14,0.8481,1,0,3,0.6709,0,0,4,0.3038,0,0,1,14.9747,29,2,29,0.0633,0,0,1,18,13,76,32,31,8459,82505.5897,512,22,2955934,1.0533,0,0,15,7.1818,0,0,26,yes
0.4022988506,0.5802269044,0.0534846029,358,0.013,0,0,1,0.0056,0,0,0.2,72.5219,63,12,162,0.1248,0,0,10,0.7472,1,0,5,0.2512,0,0,5,0.0535,0,0,1,11.9854,10,1,29,0.0113,0,0,1,87,35,617,173,142,112527,14137.4724,7911,4,509297,6.1089,2,0,89,41.1333,17,5,168,yes
0.5,0.5517241379,0.0229885057,48,0.0021,0,0,0.1818,0.0037,0,0,0.1818,52.1149,13,10,149,0.023,0,0,2,0.6552,0,0,2,0.1954,0,0,2,0.0345,0,0,2,9.1609,2,2,28,0,0,0,0,38,19,87,27,27,22986,137193.686,218,11,1718810,0.635,0,0,9,4.35,1,0,33,yes
1.1111111111,0.2352941176,0.5294117647,4,0,0,0,0,0.1093,0.2,0,0.3333,71.1176,48,26,152,0,0,0,0,0.2353,0,0,1,2.2941,0,0,7,0.5294,1,0,1,8,5,3,18,0,0,0,0,9,10,17,0,0,9097,1010054.8125,21100,28,7160021,0.0904,0,0,2,0.6296,0,0,6,yes
0.2299319728,0.1081081081,0.2567567568,8,0.0099,0,0,0.1667,0.0225,0,0,0.2,104.973,61,21,168,0.1486,0,0,2,0.2162,1,0,2,2.6757,0,0,8,0.2568,0,0,1,15.8649,10,3,26,0.0135,0,0,1,735,169,74,40,21,363941,36448.8767,118,70,254981,2.3871,0,0,8,14.8,21,5,21,yes
1.186440678,0.2941176471,0.1045751634,135,0.0053,0,0,0.5556,0.0102,0,0,0.5,70.9259,48,4,155,0.0458,0,0,6,0.4379,0,0,4,0.2309,1,0,3,0.1046,0,0,1,11.902,10,1,28,0.0436,0,0,2,59,70,459,73,57,185279,16226.4454,29410,5,603010,5.2759,9,0,38,35.3077,73,3,79,yes
0.6262626263,0.3365384615,0.2326923077,175,0.0047,0,0,0.3333,0.0394,0,0,1,73.2154,106,1,148,0.0346,0,0,2,0.4269,0,0,2,0.3865,0,0,4,0.2327,0,0,1,12.1327,18,1,30,0.0192,0,0,1,99,62,524,64,62,119669,70300.7765,12781,29,17531728,1.2293,0,0,13,8.5246,1,0,56,yes
1.1315789474,0.214559387,0.1674876847,392,0.0124,0,0,0.5,0.0252,0,0,1,84.1264,23,7,160,0.1177,0,0,4,0.3525,0,0,8,0.3213,0,0,4,0.1675,0,0,1,13.9316,3,1,31,0.0378,0,0,2,76,86,1828,215,196,140580,24692.0334,32212,2,10920507,3.5,0,0,39,24.36,0,0,153,yes
0,0,1,0,0.0257,0.1,0,0.1,0.0596,0.05,0.0455,0.0833,118.225,140,79,140,0.475,2,0,2,0,0,0,0,1.5,1,1,2,1,1,1,1,17.15,20,12,22,0,0,0,0,0,2,40,0,0,0,37939.3333,356,315,1443701,2.2222,0,0,21,13.3333,0,0,22,yes
1.8965517241,0.7974431347,0.0609330898,4803,0.0094,0,0,1,0.0061,0,0,0.5,77.7046,86,3,177,0.0988,0,0,11,0.914,1,0,7,0.4176,0,0,6,0.0609,0,0,1,12.9582,14,1,31,0.0139,0,0,2,145,275,8000,1686,1561,190384,1362.1171,923,0,596425,63.4,0,0,217,430.2143,208,11,881,yes
0.802907916,0.2159468439,0.5514950166,65,0.0347,0,0,0.3846,0.0321,0.05556,0,0.3333,125.402,127,26,149,0.5249,0,0,5,0.8704,1,0,10,1.0997,0,0,4,0.5681,1,0,2,18.701,18,3,28,0.1761,0,0,2,1238,994,301,290,201,2552417,53890.8167,13681,30,879759,1.6011,1,0,15,11.1481,5,1,34,yes
1.2903225806,0.6384615385,0.0358974359,249,0.0041,0,0,0.3333,0.0022,0,0,0.0769,85.0282,49,1,140,0.0205,0,0,1,0.6872,0,0,3,0.159,0,0,3,0.0359,0,0,1,16.1667,13,1,30,0,0,0,0,31,40,390,233,196,26094,21138.4833,70296,18,668788,4.0625,1,0,24,27.8571,1,1,55,yes
1.021978022,0.3834510595,0.0327951564,760,0.0014,0,0,1,0.0142,0,0,1,78.3466,21,2,150,0.0126,0,0,2,0.4289,1,0,3,0.223,0,0,8,0.0328,0,0,1,14.9521,4,1,33,0.0071,0,0,2,182,186,1982,192,252,115121,11161.5124,7526,6,649123,7.7422,12,0,57,53.5676,63,1,205,yes
0.2753623188,0.2222222222,0.1111111111,18,0.0025,0,0,0.1111,0.0105,0,0,0.1818,57.5926,140,3,140,0.0247,0,0,1,0.2469,0,0,1,0.284,0,0,2,0.1235,0,0,2,10.4198,28,1,28,0.0123,0,0,1,276,76,81,0,0,679781,19090.3,5555,4,237249,4.5,1,0,15,27,40,16,40,yes
0,0.1034482759,0.3448275862,3,0.0407,0.09091,0,0.3333,0.0247,0,0,0.1667,103.069,130,20,139,0.6207,1,0,5,0.8276,10,0,10,0.4483,1,0,2,0.3448,0,0,1,16.2759,11,3,25,0,0,0,0,0,0,29,0,1,0,67852.8929,82580,93,538636,1.3182,0,0,9,7.25,5,1,18,yes
0.4647887324,0.0512820513,0.1499013807,26,0.0079,0,0,0.4,0.0165,0,0,1,52.6963,90,4,140,0.0789,0,0,3,0.0789,0,0,2,0.3964,0,0,4,0.1499,0,0,1,8.8777,12,1,29,0.0158,0,0,2,71,33,507,4,4,40332,62335.6304,86778,0,521337,1.3852,2,0,13,9.566,18,2,26,yes
0.9705882353,0.5023474178,0.0305164319,214,0.0012,0,0,0.1111,0.003,0,0,0.1667,58.8052,136,9,139,0.0141,0,0,1,0.5634,1,0,2,0.284,0,0,3,0.0305,0,0,1,9.6761,21,1,26,0.0117,0,0,2,68,66,1324,145,181,97001,51249.4588,93069,12,4766533,1.6838,0,0,26,11.5135,2,0,68,yes
0.4285714286,0.0540540541,0.3243243243,2,0.0796,0.03571,0,0.6667,0.0448,0,0,0.2,80.5946,134,33,170,0.9459,1,0,10,0.3784,0,0,6,0.9189,0,0,7,0.3243,0,0,1,12.7838,28,5,28,0.0811,0,0,1,21,9,37,2,2,1960,2196.6944,45,2,44605,37,37,37,37,37,37,37,37,yes
1.8461538462,0.3501131222,0.1614819005,1238,0.0123,0,0,1,0.0124,0,0,0.5,86.1058,62,9,156,0.0741,0,0,3,0.5484,1,0,11,0.5874,1,0,6,0.164,0,0,3,14.6717,12,1,32,0.0345,0,0,2,52,96,3079,626,544,74139,9817.4752,2694,2,1820925,8.796,8,0,53,60.9655,37,0,194,yes
1.3846153846,0.2443729904,0.4758842444,304,0.0117,0,0,0.8462,0.0391,0,0,1,106.3666,29,5,160,0.1592,0,0,11,0.9855,1,0,11,0.8304,0,0,7,0.4887,0,0,2,16.2066,3,1,33,0.4526,0,0,3,130,180,1248,470,227,232189,8463.8085,473,1,399482,10.1967,11,0,59,69.1111,146,7,157,yes
0,0,1,0,0.05,0,0,0.25,0.123,0.125,0.1111,0.1429,81.8,71,71,108,0.4,0,0,2,0,0,0,0,2.8,2,2,4,1,1,1,1,8.2,8,7,9,0,0,0,0,0,0,5,0,0,0,635102.5,65,64,2540217,0.1667,0,0,4,1,0,0,4,yes
0.6666666667,0.1114754098,0.1639344262,34,0.002,0,0,0.25,0.0241,0,0,0.5,62.3049,110,13,144,0.0131,0,0,1,0.141,1,0,1,0.4098,1,0,2,0.1639,0,0,1,10.741,20,1,28,0,0,0,0,45,30,305,18,25,50240,7999.2237,66,14,86618,10.5172,11,1,26,61,70,7,83,yes
